idx	status	level	score	techniques
612	solved	极端	11806	隐藏唯一数(Hidden Single)*14, Locked Candidates Type 1 (Pointing)*5, 多宝鱼(Turbot Fish)*1, Finned X-Wing*2, Almost Locked Set XZ-Rule*3, 双线风筝(2-String Kite)*1, Forcing Chain Contradiction*8, Almost Locked Set XY-Wing*3, Sashimi X-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Verity*4, Discontinuous Nice Loop*1, Sue de Coq*1, Forcing Net Verity*1, Naked Single*19, Naked Pair*2, 隐藏数对(Hidden Pair)*2, 空矩形(Empty Rectangle)*1, W-Wing*1, XY-Wing*1, Locked Candidates Type 2 (Claiming)*1, 摩天楼(Skyscraper)*1, XY链(XY-Chain)*1, Full House*21
613	solved	极端	5156	隐藏唯一数(Hidden Single)*14, Finned Swordfish*1, W-Wing*2, Discontinuous Nice Loop*4, XY-Wing*1, 空矩形(Empty Rectangle)*1, XY链(XY-Chain)*2, Finned X-Wing*1, 成组 AIC*1, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Forcing Chain Contradiction*1, Naked Single*19, Locked Candidates Type 1 (Pointing)*2, Locked Candidates Type 2 (Claiming)*3, Full House*21
614	solved	极端	6264	Naked Single*22, 隐藏唯一数(Hidden Single)*8, Locked Candidates Type 1 (Pointing)*2, 空矩形(Empty Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*3, Finned Swordfish*1, Discontinuous Nice Loop*5, 摩天楼(Skyscraper)*1, XY链(XY-Chain)*4, Sue de Coq*2, XY-Wing*1, Locked Candidates Type 2 (Claiming)*1, Naked Triple*1, 隐式矩形(Hidden Rectangle)*1, Full House*21
615	solved	极端	14710	隐藏唯一数(Hidden Single)*9, Locked Candidates Type 1 (Pointing)*8, 双线风筝(2-String Kite)*2, Finned Swordfish*1, Almost Locked Set XZ-Rule*4, Forcing Chain Contradiction*18, Forcing Net Verity*1, Forcing Net Contradiction*1, Locked Candidates Type 2 (Claiming)*2, 隐式矩形(Hidden Rectangle)*1, Almost Locked Set Chain*1, Naked Triple*1, Discontinuous Nice Loop*1, 成组 AIC*1, Naked Single*21, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XY-Wing*1, Full House*20, Bivalue Universal Grave + 1*1
616	solved	极端	9054	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*5, Discontinuous Nice Loop*9, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Forcing Chain Contradiction*4, Forcing Chain Verity*1, 空矩形(Empty Rectangle)*2, Naked Single*24, XYZ-Wing*1, Locked Pair*1, Finned X-Wing*1, 隐式矩形(Hidden Rectangle)*1, Continuous Nice Loop*1, X-Wing*2, AIC*1, Full House*20, W-Wing*1, XY链(XY-Chain)*1
617	solved	极端	3208	隐藏唯一数(Hidden Single)*15, 双线风筝(2-String Kite)*1, Multi Colors 1*1, Forcing Chain Contradiction*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Net Verity*1, Naked Single*17, Full House*20, Locked Candidates Type 1 (Pointing)*2, Naked Pair*2, 三链列(Swordfish)*1, 摩天楼(Skyscraper)*1
618	solved	极端	11206	隐藏唯一数(Hidden Single)*21, Locked Candidates Type 1 (Pointing)*5, Discontinuous Nice Loop*7, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Almost Locked Set Chain*1, Forcing Chain Contradiction*7, Forcing Net Verity*1, AIC*2, 成组 AIC*1, Almost Locked Set XZ-Rule*1, 摩天楼(Skyscraper)*1, W-Wing*2, Full House*20, XY链(XY-Chain)*2, XY-Wing*1, Naked Single*13, Naked Pair*1, Naked Triple*1, 多宝鱼(Turbot Fish)*1
619	solved	极端	6878	Naked Single*22, 隐藏唯一数(Hidden Single)*9, Locked Candidates Type 1 (Pointing)*3, 多宝鱼(Turbot Fish)*2, Discontinuous Nice Loop*10, Almost Locked Set Chain*1, Forcing Chain Contradiction*1, Almost Locked Set XY-Wing*2, Full House*21, 双线风筝(2-String Kite)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, AIC*1, XY-Wing*1, Sue de Coq*2, XY链(XY-Chain)*2
620	solved	极端	6452	隐藏唯一数(Hidden Single)*17, Locked Candidates Type 1 (Pointing)*2, Continuous Nice Loop*1, Discontinuous Nice Loop*4, 隐藏数对(Hidden Pair)*1, Forcing Chain Contradiction*1, Forcing Net Verity*1, Finned X-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, 空矩形(Empty Rectangle)*1, Naked Single*17, Naked Pair*3, XY-Wing*1, 隐式矩形(Hidden Rectangle)*2, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*2, AIC*1, Locked Candidates Type 2 (Claiming)*1, XY链(XY-Chain)*1, W-Wing*1, Full House*19, 唯一性测试 6*1, 摩天楼(Skyscraper)*1
621	solved	极端	4976	隐藏唯一数(Hidden Single)*23, Naked Single*13, Locked Candidates Type 1 (Pointing)*4, Finned Swordfish*1, 成组 AIC*1, 空矩形(Empty Rectangle)*1, 成组连续环(Grouped Continuous Nice Loop)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XY-Wing*3, Forcing Chain Contradiction*3, 隐式矩形(Hidden Rectangle)*1, Sue de Coq*1, Full House*18
622	solved	极端	8348	Naked Single*25, 隐藏唯一数(Hidden Single)*11, Locked Candidates Type 2 (Claiming)*2, 双线风筝(2-String Kite)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*10, Forcing Chain Contradiction*1, 成组 AIC*1, Almost Locked Set XY-Wing*4, Locked Candidates Type 1 (Pointing)*2, Discontinuous Nice Loop*2, Almost Locked Set XZ-Rule*1, 隐式矩形(Hidden Rectangle)*2, 成组连续环(Grouped Continuous Nice Loop)*1, Sue de Coq*1, Finned X-Wing*1, AIC*1, Full House*21, W-Wing*1, XY链(XY-Chain)*1
623	solved	极端	6234	隐藏唯一数(Hidden Single)*10, 隐藏数对(Hidden Pair)*2, X-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Contradiction*5, Locked Candidates Type 1 (Pointing)*5, Discontinuous Nice Loop*5, Sue de Coq*1, Sashimi Swordfish*1, Locked Candidates Type 2 (Claiming)*2, AIC*1, Naked Single*25, Naked Triple*2, W-Wing*1, Full House*21
624	solved	极端	10922	隐藏唯一数(Hidden Single)*11, Naked Triple*2, Locked Candidates Type 1 (Pointing)*6, 隐藏数对(Hidden Pair)*2, 双线风筝(2-String Kite)*1, Finned X-Wing*1, 成组 AIC*2, 空矩形(Empty Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*8, Discontinuous Nice Loop*4, Locked Candidates Type 2 (Claiming)*2, Naked Single*21, Almost Locked Set XZ-Rule*1, 多宝鱼(Turbot Fish)*1, XY链(XY-Chain)*2, AIC*1, X-Wing*2, XY-Wing*1, Naked Pair*2, 摩天楼(Skyscraper)*1, XYZ-Wing*1, Full House*21, W-Wing*1
625	solved	极端	7004	Naked Single*32, Full House*21, 隐藏唯一数(Hidden Single)*3, Locked Pair*1, 隐藏数对(Hidden Pair)*2, Locked Candidates Type 1 (Pointing)*5, Discontinuous Nice Loop*8, Almost Locked Set Chain*2, Forcing Chain Contradiction*2, Forcing Chain Verity*1, Naked Quadruple*1, Naked Pair*1, Finned Swordfish*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Locked Candidates Type 2 (Claiming)*2, XY链(XY-Chain)*2, W-Wing*1, Sue de Coq*1
626	solved	极端	8040	隐藏唯一数(Hidden Single)*9, Locked Candidates Type 2 (Claiming)*2, 隐藏数对(Hidden Pair)*2, Locked Candidates Type 1 (Pointing)*5, 摩天楼(Skyscraper)*2, Finned X-Wing*2, AIC*2, Naked Single*26, Discontinuous Nice Loop*10, Forcing Net Verity*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Contradiction*1, Locked Pair*1, Naked Pair*2, 双线风筝(2-String Kite)*1, 隐式矩形(Hidden Rectangle)*1, Sue de Coq*1, Sashimi Swordfish*1, XY链(XY-Chain)*1, Full House*20
627	solved	极端	5594	隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*7, 双线风筝(2-String Kite)*1, Finned X-Wing*1, Discontinuous Nice Loop*1, Almost Locked Set XY-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Forcing Chain Contradiction*1, 成组 AIC*2, Locked Candidates Type 2 (Claiming)*1, Naked Triple*2, 摩天楼(Skyscraper)*1, 空矩形(Empty Rectangle)*2, Naked Single*22, Full House*21, Naked Pair*1, Remote Pair*1, XY链(XY-Chain)*2, X-Wing*1
628	solved	极端	8988	Naked Single*28, 隐藏唯一数(Hidden Single)*5, Locked Candidates Type 1 (Pointing)*3, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*8, Discontinuous Nice Loop*3, Almost Locked Set XZ-Rule*2, Continuous Nice Loop*2, Locked Pair*1, XY-Wing*4, Naked Pair*2, W-Wing*1, 双线风筝(2-String Kite)*1, XY链(XY-Chain)*1, Full House*19
629	solved	极端	9450	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*4, Locked Candidates Type 2 (Claiming)*2, Finned Swordfish*1, Naked Triple*1, Discontinuous Nice Loop*8, Almost Locked Set XZ-Rule*2, Forcing Chain Contradiction*6, Sue de Coq*2, AIC*1, Naked Single*26, Finned X-Wing*1, 成组 AIC*2, 隐式矩形(Hidden Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, 三链列(Swordfish)*2, XY链(XY-Chain)*1, Naked Pair*1, XYZ-Wing*1, Full House*19
630	solved	极端	9642	隐藏唯一数(Hidden Single)*8, Locked Candidates Type 1 (Pointing)*3, Almost Locked Set XZ-Rule*2, Forcing Net Verity*1, 双线风筝(2-String Kite)*1, Almost Locked Set XY-Wing*3, Locked Candidates Type 2 (Claiming)*5, Forcing Chain Contradiction*8, Forcing Chain Verity*1, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Discontinuous Nice Loop*1, Locked Pair*1, Naked Single*24, Naked Pair*2, X-Wing*1, XY链(XY-Chain)*1, Full House*21
631	solved	极端	7248	隐藏唯一数(Hidden Single)*17, Locked Candidates Type 1 (Pointing)*2, Finned Swordfish*2, Discontinuous Nice Loop*1, Finned Franken Swordfish*1, Forcing Chain Contradiction*6, Forcing Chain Verity*1, Forcing Net Verity*1, AIC*2, Naked Single*15, Naked Pair*1, W-Wing*2, Full House*20, XYZ-Wing*1, 空矩形(Empty Rectangle)*1, XY链(XY-Chain)*1
632	solved	极端	9850	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*2, Naked Triple*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*10, Almost Locked Set XZ-Rule*3, Almost Locked Set XY-Wing*1, Forcing Chain Verity*2, 隐式矩形(Hidden Rectangle)*1, Discontinuous Nice Loop*2, Sue de Coq*1, Locked Candidates Type 2 (Claiming)*2, AIC*1, Naked Single*22, Locked Pair*1, XYZ-Wing*1, Full House*21
633	solved	极端	7592	隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*4, Naked Triple*1, Locked Candidates Type 2 (Claiming)*1, 双线风筝(2-String Kite)*1, XY-Wing*2, Discontinuous Nice Loop*4, Forcing Chain Contradiction*7, Forcing Net Verity*1, Naked Single*21, X-Wing*1, Naked Pair*1, 唯一性测试 1*2, Finned Swordfish*1, Full House*21, Locked Pair*1, Sue de Coq*1, XY链(XY-Chain)*1
634	solved	极端	6382	隐藏唯一数(Hidden Single)*16, Naked Single*17, Locked Candidates Type 1 (Pointing)*2, Discontinuous Nice Loop*4, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XY-Wing*1, Forcing Chain Verity*1, Forcing Chain Contradiction*3, Almost Locked Set XZ-Rule*1, Locked Pair*2, 空矩形(Empty Rectangle)*1, Locked Candidates Type 2 (Claiming)*2, XY-Wing*1, XY链(XY-Chain)*1, Full House*20, W-Wing*1, Bivalue Universal Grave + 1*1
635	solved	极端	13494	隐藏唯一数(Hidden Single)*4, 隐藏数对(Hidden Pair)*2, Locked Candidates Type 1 (Pointing)*7, Finned X-Wing*1, Discontinuous Nice Loop*6, 隐式矩形(Hidden Rectangle)*2, Almost Locked Set XZ-Rule*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*15, Almost Locked Set XY-Wing*2, Naked Pair*1, 双线风筝(2-String Kite)*1, X-Wing*2, AIC*2, Hidden Triple*1, Locked Candidates Type 2 (Claiming)*1, Naked Triple*1, Continuous Nice Loop*1, 摩天楼(Skyscraper)*1, Naked Single*32, Full House*20
636	solved	极端	10804	隐藏唯一数(Hidden Single)*10, Locked Triple*1, Locked Candidates Type 1 (Pointing)*3, 双线风筝(2-String Kite)*1, Discontinuous Nice Loop*4, Finned X-Wing*1, Almost Locked Set XZ-Rule*3, Forcing Chain Contradiction*9, 隐藏数对(Hidden Pair)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XY-Wing*3, Naked Single*26, Naked Pair*3, X-Wing*1, Locked Pair*1, Locked Candidates Type 2 (Claiming)*1, 唯一性测试 1*1, 唯一性测试 4*1, Sue de Coq*1, XY链(XY-Chain)*3, XYZ-Wing*1, 摩天楼(Skyscraper)*1, 空矩形(Empty Rectangle)*1, Full House*20
637	solved	极端	4010	Locked Triple*1, Locked Candidates Type 1 (Pointing)*7, 三链列(Swordfish)*1, Discontinuous Nice Loop*5, Forcing Chain Verity*1, 隐藏唯一数(Hidden Single)*12, 摩天楼(Skyscraper)*1, Naked Single*25, XY-Wing*1, XYZ-Wing*1, 隐式矩形(Hidden Rectangle)*2, Continuous Nice Loop*1, XY链(XY-Chain)*1, Full House*18
638	solved	极端	4280	隐藏唯一数(Hidden Single)*22, 空矩形(Empty Rectangle)*1, Finned Swordfish*1, Locked Candidates Type 1 (Pointing)*5, Discontinuous Nice Loop*2, 成组不连续环(Grouped Discontinuous Nice Loop)*3, 成组 AIC*1, Locked Pair*1, Naked Triple*1, Naked Single*12, 双线风筝(2-String Kite)*3, Sue de Coq*1, 摩天楼(Skyscraper)*2, Full House*21, X-Wing*2, W-Wing*1
639	solved	极端	9446	隐藏唯一数(Hidden Single)*12, 双线风筝(2-String Kite)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*11, Locked Candidates Type 1 (Pointing)*4, Discontinuous Nice Loop*2, Almost Locked Set XY-Wing*1, 隐藏数对(Hidden Pair)*2, Finned Swordfish*1, XYZ-Wing*1, Sue de Coq*1, Naked Single*22, Naked Pair*1, 唯一性测试 1*1, AIC*1, Locked Candidates Type 2 (Claiming)*1, XY链(XY-Chain)*2, Full House*20
640	solved	极端	15136	Naked Single*17, 隐藏唯一数(Hidden Single)*17, Locked Candidates Type 1 (Pointing)*6, 双线风筝(2-String Kite)*1, 隐式矩形(Hidden Rectangle)*1, Finned X-Wing*1, AIC*1, Discontinuous Nice Loop*10, 成组 AIC*2, Sue de Coq*2, Simple Colors Trap*1, 成组不连续环(Grouped Discontinuous Nice Loop)*7, Forcing Chain Contradiction*10, Forcing Chain Verity*4, Almost Locked Set XZ-Rule*1, Hidden Triple*1, Full House*20, Locked Triple*1, XYZ-Wing*1
641	solved	极端	6516	隐藏唯一数(Hidden Single)*20, Locked Candidates Type 1 (Pointing)*5, Locked Candidates Type 2 (Claiming)*1, Naked Single*14, 隐式矩形(Hidden Rectangle)*2, 成组 AIC*2, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*3, Sashimi X-Wing*1, W-Wing*3, XYZ-Wing*1, Locked Pair*1, AIC*1, Full House*20, XY链(XY-Chain)*1
642	solved	极端	7636	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*4, Naked Triple*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XZ-Rule*4, Almost Locked Set Chain*1, Sue de Coq*1, Discontinuous Nice Loop*3, Forcing Chain Contradiction*1, Finned X-Wing*1, 空矩形(Empty Rectangle)*1, Naked Single*24, Almost Locked Set XY-Wing*1, Naked Pair*2, Locked Candidates Type 2 (Claiming)*2, 双线风筝(2-String Kite)*2, XY链(XY-Chain)*3, AIC*1, X-Wing*1, Full House*20, W-Wing*2, 摩天楼(Skyscraper)*2, XY-Wing*1
643	solved	极端	2744	隐藏唯一数(Hidden Single)*9, Locked Candidates Type 1 (Pointing)*6, Locked Candidates Type 2 (Claiming)*1, Finned X-Wing*1, Almost Locked Set XZ-Rule*1, 隐藏数对(Hidden Pair)*2, AIC*2, 双线风筝(2-String Kite)*2, X-Wing*1, Naked Triple*1, Naked Single*27, Full House*20, Naked Pair*5, 摩天楼(Skyscraper)*1
644	solved	极端	8558	Locked Candidates Type 1 (Pointing)*4, Locked Candidates Type 2 (Claiming)*1, XYZ-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Forcing Chain Contradiction*8, Forcing Chain Verity*2, 隐藏唯一数(Hidden Single)*11, Naked Triple*1, Sue de Coq*1, Discontinuous Nice Loop*1, Forcing Net Verity*1, Naked Single*21, Full House*20
645	solved	极端	2076	Naked Single*27, Locked Pair*1, 隐藏唯一数(Hidden Single)*8, Locked Candidates Type 1 (Pointing)*4, 隐藏数对(Hidden Pair)*2, 双线风筝(2-String Kite)*1, 空矩形(Empty Rectangle)*1, Forcing Chain Contradiction*2, 摩天楼(Skyscraper)*1, Full House*19
646	solved	极端	5044	隐藏唯一数(Hidden Single)*14, Locked Candidates Type 2 (Claiming)*2, AIC*4, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Locked Candidates Type 1 (Pointing)*2, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*1, Finned Swordfish*1, Locked Pair*1, Discontinuous Nice Loop*2, 双线风筝(2-String Kite)*1, 多宝鱼(Turbot Fish)*1, 摩天楼(Skyscraper)*1, Naked Single*21, Naked Triple*1, Continuous Nice Loop*1, Finned X-Wing*1, Full House*21, W-Wing*1, Bivalue Universal Grave + 1*1
647	solved	极端	8652	Naked Single*22, 隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*6, Locked Candidates Type 2 (Claiming)*2, 空矩形(Empty Rectangle)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*2, Almost Locked Set Chain*1, Forcing Chain Contradiction*7, Discontinuous Nice Loop*6, Forcing Chain Verity*1, Almost Locked Set XY-Wing*1, W-Wing*3, Full House*20
648	solved	极端	13336	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*7, XYZ-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*9, Forcing Chain Contradiction*3, 成组连续环(Grouped Continuous Nice Loop)*1, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*2, Almost Locked Set Chain*3, Forcing Chain Verity*4, Discontinuous Nice Loop*8, Locked Pair*1, Finned X-Wing*1, Naked Pair*2, AIC*2, Naked Single*24, Naked Triple*1, 双线风筝(2-String Kite)*1, Full House*20, X-Wing*1, XY链(XY-Chain)*2, Locked Candidates Type 2 (Claiming)*1
649	solved	极端	8020	隐藏唯一数(Hidden Single)*9, Locked Candidates Type 1 (Pointing)*9, Discontinuous Nice Loop*4, Forcing Chain Contradiction*4, Forcing Net Contradiction*1, W-Wing*2, Finned Franken Swordfish*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Locked Candidates Type 2 (Claiming)*1, Almost Locked Set XY-Wing*3, Forcing Chain Verity*1, AIC*1, Naked Single*20, 隐藏数对(Hidden Pair)*1, 摩天楼(Skyscraper)*1, Full House*21, XY-Wing*1
650	solved	极端	7230	Naked Single*19, 隐藏唯一数(Hidden Single)*15, Locked Candidates Type 1 (Pointing)*2, Naked Pair*1, X-Wing*1, XYZ-Wing*2, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Discontinuous Nice Loop*8, Forcing Net Verity*1, Locked Pair*1, 双线风筝(2-String Kite)*1, 隐藏数对(Hidden Pair)*1, 成组 AIC*2, Sue de Coq*1, Almost Locked Set XY-Wing*1, Locked Candidates Type 2 (Claiming)*1, AIC*1, Full House*21
651	solved	极端	7346	Locked Candidates Type 1 (Pointing)*8, Naked Triple*2, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*2, Forcing Net Contradiction*1, Forcing Net Verity*1, 隐藏唯一数(Hidden Single)*5, W-Wing*1, Finned Swordfish*1, AIC*1, Locked Candidates Type 2 (Claiming)*2, Naked Pair*1, Discontinuous Nice Loop*8, Naked Single*28, 隐藏数对(Hidden Pair)*1, XY-Wing*1, XY链(XY-Chain)*1, Full House*21
652	solved	极端	7142	Naked Single*23, 隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*4, Sue de Coq*1, Discontinuous Nice Loop*5, Almost Locked Set XZ-Rule*2, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*3, Finned Swordfish*2, 双线风筝(2-String Kite)*2, Almost Locked Set Chain*4, 隐式矩形(Hidden Rectangle)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Full House*20
653	solved	极端	6076	Naked Single*23, 隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*2, Discontinuous Nice Loop*5, Forcing Chain Contradiction*4, Forcing Net Verity*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Verity*1, Full House*20, Locked Candidates Type 2 (Claiming)*1
654	solved	极端	13602	隐藏唯一数(Hidden Single)*8, Locked Candidates Type 2 (Claiming)*1, Naked Pair*4, Naked Single*24, 双线风筝(2-String Kite)*2, Almost Locked Set XY-Wing*4, Finned Franken Swordfish*1, Forcing Chain Contradiction*11, Sue de Coq*1, Discontinuous Nice Loop*6, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Net Contradiction*2, 成组 AIC*1, X链(X-Chain)*1, Almost Locked Set XZ-Rule*1, Locked Candidates Type 1 (Pointing)*1, Finned X-Wing*1, AIC*2, Full House*21
655	solved	极端	3138	隐藏唯一数(Hidden Single)*20, Locked Candidates Type 1 (Pointing)*5, 双线风筝(2-String Kite)*1, 隐式矩形(Hidden Rectangle)*2, Discontinuous Nice Loop*3, Almost Locked Set XZ-Rule*1, Finned Swordfish*1, 隐藏数对(Hidden Pair)*1, 空矩形(Empty Rectangle)*1, Finned X-Wing*1, AIC*1, Naked Single*16, Locked Pair*1, Full House*21, 摩天楼(Skyscraper)*1
656	solved	极端	11848	隐藏唯一数(Hidden Single)*15, Locked Pair*1, Locked Candidates Type 1 (Pointing)*7, 空矩形(Empty Rectangle)*3, Discontinuous Nice Loop*5, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XY-Wing*3, Forcing Chain Contradiction*9, Almost Locked Set XZ-Rule*2, Locked Candidates Type 2 (Claiming)*2, Naked Pair*2, Naked Single*22, 双线风筝(2-String Kite)*1, AIC*1, Finned X-Wing*1, XY链(XY-Chain)*4, Naked Triple*1, X-Wing*1, 隐藏数对(Hidden Pair)*2, XYZ-Wing*1, Full House*20
