idx	status	level	score	techniques
619	solved	极端	6878	Naked Single*22, 隐藏唯一数(Hidden Single)*9, Locked Candidates Type 1 (Pointing)*3, 多宝鱼(Turbot Fish)*2, Discontinuous Nice Loop*10, Almost Locked Set Chain*1, Forcing Chain Contradiction*1, Almost Locked Set XY-Wing*2, Full House*21, 双线风筝(2-String Kite)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, AIC*1, XY-Wing*1, Sue de Coq*2, XY链(XY-Chain)*2
620	stuck	-	1300	隐藏唯一数(Hidden Single)*5, Locked Candidates Type 1 (Pointing)*2, Continuous Nice Loop*1, Discontinuous Nice Loop*1, 隐藏数对(Hidden Pair)*1, Forcing Chain Contradiction*1
621	solved	极端	4976	隐藏唯一数(Hidden Single)*23, Naked Single*13, Locked Candidates Type 1 (Pointing)*4, Finned Swordfish*1, 成组 AIC*1, 空矩形(Empty Rectangle)*1, 成组连续环(Grouped Continuous Nice Loop)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XY-Wing*3, Forcing Chain Contradiction*3, 隐式矩形(Hidden Rectangle)*1, Sue de Coq*1, Full House*18
622	solved	极端	8348	Naked Single*25, 隐藏唯一数(Hidden Single)*11, Locked Candidates Type 2 (Claiming)*2, 双线风筝(2-String Kite)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*10, Forcing Chain Contradiction*1, 成组 AIC*1, Almost Locked Set XY-Wing*4, Locked Candidates Type 1 (Pointing)*2, Discontinuous Nice Loop*2, Almost Locked Set XZ-Rule*1, 隐式矩形(Hidden Rectangle)*2, 成组连续环(Grouped Continuous Nice Loop)*1, Sue de Coq*1, Finned X-Wing*1, AIC*1, Full House*21, W-Wing*1, XY链(XY-Chain)*1
623	solved	极端	6234	隐藏唯一数(Hidden Single)*10, 隐藏数对(Hidden Pair)*2, X-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Contradiction*5, Locked Candidates Type 1 (Pointing)*5, Discontinuous Nice Loop*5, Sue de Coq*1, Sashimi Swordfish*1, Locked Candidates Type 2 (Claiming)*2, AIC*1, Naked Single*25, Naked Triple*2, W-Wing*1, Full House*21
624	solved	极端	10922	隐藏唯一数(Hidden Single)*11, Naked Triple*2, Locked Candidates Type 1 (Pointing)*6, 隐藏数对(Hidden Pair)*2, 双线风筝(2-String Kite)*1, Finned X-Wing*1, 成组 AIC*2, 空矩形(Empty Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*8, Discontinuous Nice Loop*4, Locked Candidates Type 2 (Claiming)*2, Naked Single*21, Almost Locked Set XZ-Rule*1, 多宝鱼(Turbot Fish)*1, XY链(XY-Chain)*2, AIC*1, X-Wing*2, XY-Wing*1, Naked Pair*2, 摩天楼(Skyscraper)*1, XYZ-Wing*1, Full House*21, W-Wing*1
625	solved	极端	7004	Naked Single*32, Full House*21, 隐藏唯一数(Hidden Single)*3, Locked Pair*1, 隐藏数对(Hidden Pair)*2, Locked Candidates Type 1 (Pointing)*5, Discontinuous Nice Loop*8, Almost Locked Set Chain*2, Forcing Chain Contradiction*2, Forcing Chain Verity*1, Naked Quadruple*1, Naked Pair*1, Finned Swordfish*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Locked Candidates Type 2 (Claiming)*2, XY链(XY-Chain)*2, W-Wing*1, Sue de Coq*1
626	stuck	-	1138	隐藏唯一数(Hidden Single)*5, Locked Candidates Type 2 (Claiming)*1, 隐藏数对(Hidden Pair)*2, Locked Candidates Type 1 (Pointing)*1, 摩天楼(Skyscraper)*1, Finned X-Wing*1, AIC*1, Naked Single*2, Discontinuous Nice Loop*1
627	solved	极端	5594	隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*7, 双线风筝(2-String Kite)*1, Finned X-Wing*1, Discontinuous Nice Loop*1, Almost Locked Set XY-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Forcing Chain Contradiction*1, 成组 AIC*2, Locked Candidates Type 2 (Claiming)*1, Naked Triple*2, 摩天楼(Skyscraper)*1, 空矩形(Empty Rectangle)*2, Naked Single*22, Full House*21, Naked Pair*1, Remote Pair*1, XY链(XY-Chain)*2, X-Wing*1
628	solved	极端	8988	Naked Single*28, 隐藏唯一数(Hidden Single)*5, Locked Candidates Type 1 (Pointing)*3, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*8, Discontinuous Nice Loop*3, Almost Locked Set XZ-Rule*2, Continuous Nice Loop*2, Locked Pair*1, XY-Wing*4, Naked Pair*2, W-Wing*1, 双线风筝(2-String Kite)*1, XY链(XY-Chain)*1, Full House*19
629	solved	极端	9450	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*4, Locked Candidates Type 2 (Claiming)*2, Finned Swordfish*1, Naked Triple*1, Discontinuous Nice Loop*8, Almost Locked Set XZ-Rule*2, Forcing Chain Contradiction*6, Sue de Coq*2, AIC*1, Naked Single*26, Finned X-Wing*1, 成组 AIC*2, 隐式矩形(Hidden Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, 三链列(Swordfish)*2, XY链(XY-Chain)*1, Naked Pair*1, XYZ-Wing*1, Full House*19
630	stuck	-	428	隐藏唯一数(Hidden Single)*2, Locked Candidates Type 1 (Pointing)*2, Almost Locked Set XZ-Rule*1
631	stuck	-	4538	隐藏唯一数(Hidden Single)*7, Locked Candidates Type 1 (Pointing)*1, Finned Swordfish*1, Discontinuous Nice Loop*1, Finned Franken Swordfish*1, Forcing Chain Contradiction*6, Forcing Chain Verity*1
632	solved	极端	9850	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*2, Naked Triple*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*10, Almost Locked Set XZ-Rule*3, Almost Locked Set XY-Wing*1, Forcing Chain Verity*2, 隐式矩形(Hidden Rectangle)*1, Discontinuous Nice Loop*2, Sue de Coq*1, Locked Candidates Type 2 (Claiming)*2, AIC*1, Naked Single*22, Locked Pair*1, XYZ-Wing*1, Full House*21
633	stuck	-	4376	隐藏唯一数(Hidden Single)*4, Locked Candidates Type 1 (Pointing)*2, Naked Triple*1, Locked Candidates Type 2 (Claiming)*1, 双线风筝(2-String Kite)*1, XY-Wing*1, Discontinuous Nice Loop*1, Forcing Chain Contradiction*7
634	solved	极端	6382	隐藏唯一数(Hidden Single)*16, Naked Single*17, Locked Candidates Type 1 (Pointing)*2, Discontinuous Nice Loop*4, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XY-Wing*1, Forcing Chain Verity*1, Forcing Chain Contradiction*3, Almost Locked Set XZ-Rule*1, Locked Pair*2, 空矩形(Empty Rectangle)*1, Locked Candidates Type 2 (Claiming)*2, XY-Wing*1, XY链(XY-Chain)*1, Full House*20, W-Wing*1, Bivalue Universal Grave + 1*1
635	solved	极端	13494	隐藏唯一数(Hidden Single)*4, 隐藏数对(Hidden Pair)*2, Locked Candidates Type 1 (Pointing)*7, Finned X-Wing*1, Discontinuous Nice Loop*6, 隐式矩形(Hidden Rectangle)*2, Almost Locked Set XZ-Rule*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*15, Almost Locked Set XY-Wing*2, Naked Pair*1, 双线风筝(2-String Kite)*1, X-Wing*2, AIC*2, Hidden Triple*1, Locked Candidates Type 2 (Claiming)*1, Naked Triple*1, Continuous Nice Loop*1, 摩天楼(Skyscraper)*1, Naked Single*32, Full House*20
636	solved	极端	10804	隐藏唯一数(Hidden Single)*10, Locked Triple*1, Locked Candidates Type 1 (Pointing)*3, 双线风筝(2-String Kite)*1, Discontinuous Nice Loop*4, Finned X-Wing*1, Almost Locked Set XZ-Rule*3, Forcing Chain Contradiction*9, 隐藏数对(Hidden Pair)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XY-Wing*3, Naked Single*26, Naked Pair*3, X-Wing*1, Locked Pair*1, Locked Candidates Type 2 (Claiming)*1, 唯一性测试 1*1, 唯一性测试 4*1, Sue de Coq*1, XY链(XY-Chain)*3, XYZ-Wing*1, 摩天楼(Skyscraper)*1, 空矩形(Empty Rectangle)*1, Full House*20
637	solved	极端	4010	Locked Triple*1, Locked Candidates Type 1 (Pointing)*7, 三链列(Swordfish)*1, Discontinuous Nice Loop*5, Forcing Chain Verity*1, 隐藏唯一数(Hidden Single)*12, 摩天楼(Skyscraper)*1, Naked Single*25, XY-Wing*1, XYZ-Wing*1, 隐式矩形(Hidden Rectangle)*2, Continuous Nice Loop*1, XY链(XY-Chain)*1, Full House*18
638	solved	极端	4280	隐藏唯一数(Hidden Single)*22, 空矩形(Empty Rectangle)*1, Finned Swordfish*1, Locked Candidates Type 1 (Pointing)*5, Discontinuous Nice Loop*2, 成组不连续环(Grouped Discontinuous Nice Loop)*3, 成组 AIC*1, Locked Pair*1, Naked Triple*1, Naked Single*12, 双线风筝(2-String Kite)*3, Sue de Coq*1, 摩天楼(Skyscraper)*2, Full House*21, X-Wing*2, W-Wing*1
639	solved	极端	9446	隐藏唯一数(Hidden Single)*12, 双线风筝(2-String Kite)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*11, Locked Candidates Type 1 (Pointing)*4, Discontinuous Nice Loop*2, Almost Locked Set XY-Wing*1, 隐藏数对(Hidden Pair)*2, Finned Swordfish*1, XYZ-Wing*1, Sue de Coq*1, Naked Single*22, Naked Pair*1, 唯一性测试 1*1, AIC*1, Locked Candidates Type 2 (Claiming)*1, XY链(XY-Chain)*2, Full House*20
640	solved	极端	15136	Naked Single*17, 隐藏唯一数(Hidden Single)*17, Locked Candidates Type 1 (Pointing)*6, 双线风筝(2-String Kite)*1, 隐式矩形(Hidden Rectangle)*1, Finned X-Wing*1, AIC*1, Discontinuous Nice Loop*10, 成组 AIC*2, Sue de Coq*2, Simple Colors Trap*1, 成组不连续环(Grouped Discontinuous Nice Loop)*7, Forcing Chain Contradiction*10, Forcing Chain Verity*4, Almost Locked Set XZ-Rule*1, Hidden Triple*1, Full House*20, Locked Triple*1, XYZ-Wing*1
641	solved	极端	6516	隐藏唯一数(Hidden Single)*20, Locked Candidates Type 1 (Pointing)*5, Locked Candidates Type 2 (Claiming)*1, Naked Single*14, 隐式矩形(Hidden Rectangle)*2, 成组 AIC*2, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*3, Sashimi X-Wing*1, W-Wing*3, XYZ-Wing*1, Locked Pair*1, AIC*1, Full House*20, XY链(XY-Chain)*1
642	solved	极端	7636	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*4, Naked Triple*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XZ-Rule*4, Almost Locked Set Chain*1, Sue de Coq*1, Discontinuous Nice Loop*3, Forcing Chain Contradiction*1, Finned X-Wing*1, 空矩形(Empty Rectangle)*1, Naked Single*24, Almost Locked Set XY-Wing*1, Naked Pair*2, Locked Candidates Type 2 (Claiming)*2, 双线风筝(2-String Kite)*2, XY链(XY-Chain)*3, AIC*1, X-Wing*1, Full House*20, W-Wing*2, 摩天楼(Skyscraper)*2, XY-Wing*1
643	solved	极端	2744	隐藏唯一数(Hidden Single)*9, Locked Candidates Type 1 (Pointing)*6, Locked Candidates Type 2 (Claiming)*1, Finned X-Wing*1, Almost Locked Set XZ-Rule*1, 隐藏数对(Hidden Pair)*2, AIC*2, 双线风筝(2-String Kite)*2, X-Wing*1, Naked Triple*1, Naked Single*27, Full House*20, Naked Pair*5, 摩天楼(Skyscraper)*1
644	stuck	-	7568	Locked Candidates Type 1 (Pointing)*4, Locked Candidates Type 2 (Claiming)*1, XYZ-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Forcing Chain Contradiction*8, Forcing Chain Verity*2, 隐藏唯一数(Hidden Single)*2, Naked Triple*1, Sue de Coq*1, Discontinuous Nice Loop*1
645	solved	极端	2076	Naked Single*27, Locked Pair*1, 隐藏唯一数(Hidden Single)*8, Locked Candidates Type 1 (Pointing)*4, 隐藏数对(Hidden Pair)*2, 双线风筝(2-String Kite)*1, 空矩形(Empty Rectangle)*1, Forcing Chain Contradiction*2, 摩天楼(Skyscraper)*1, Full House*19
646	solved	极端	5044	隐藏唯一数(Hidden Single)*14, Locked Candidates Type 2 (Claiming)*2, AIC*4, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Locked Candidates Type 1 (Pointing)*2, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*1, Finned Swordfish*1, Locked Pair*1, Discontinuous Nice Loop*2, 双线风筝(2-String Kite)*1, 多宝鱼(Turbot Fish)*1, 摩天楼(Skyscraper)*1, Naked Single*21, Naked Triple*1, Continuous Nice Loop*1, Finned X-Wing*1, Full House*21, W-Wing*1, Bivalue Universal Grave + 1*1
647	solved	极端	8652	Naked Single*22, 隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*6, Locked Candidates Type 2 (Claiming)*2, 空矩形(Empty Rectangle)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*2, Almost Locked Set Chain*1, Forcing Chain Contradiction*7, Discontinuous Nice Loop*6, Forcing Chain Verity*1, Almost Locked Set XY-Wing*1, W-Wing*3, Full House*20
648	solved	极端	13336	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*7, XYZ-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*9, Forcing Chain Contradiction*3, 成组连续环(Grouped Continuous Nice Loop)*1, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*2, Almost Locked Set Chain*3, Forcing Chain Verity*4, Discontinuous Nice Loop*8, Locked Pair*1, Finned X-Wing*1, Naked Pair*2, AIC*2, Naked Single*24, Naked Triple*1, 双线风筝(2-String Kite)*1, Full House*20, X-Wing*1, XY链(XY-Chain)*2, Locked Candidates Type 2 (Claiming)*1
649	stuck	-	2582	隐藏唯一数(Hidden Single)*3, Locked Candidates Type 1 (Pointing)*4, Discontinuous Nice Loop*3, Forcing Chain Contradiction*3
650	stuck	-	1120	Naked Single*1, 隐藏唯一数(Hidden Single)*4, Locked Candidates Type 1 (Pointing)*2, Naked Pair*1, X-Wing*1, XYZ-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Discontinuous Nice Loop*1
651	stuck	-	1430	Locked Candidates Type 1 (Pointing)*5, Naked Triple*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*1
652	solved	极端	7142	Naked Single*23, 隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*4, Sue de Coq*1, Discontinuous Nice Loop*5, Almost Locked Set XZ-Rule*2, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*3, Finned Swordfish*2, 双线风筝(2-String Kite)*2, Almost Locked Set Chain*4, 隐式矩形(Hidden Rectangle)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Full House*20
653	stuck	-	1916	Naked Single*2, 隐藏唯一数(Hidden Single)*2, Locked Candidates Type 1 (Pointing)*2, Discontinuous Nice Loop*1, Forcing Chain Contradiction*3
654	stuck	-	7170	隐藏唯一数(Hidden Single)*4, Locked Candidates Type 2 (Claiming)*1, Naked Pair*1, Naked Single*1, 双线风筝(2-String Kite)*2, Almost Locked Set XY-Wing*3, Finned Franken Swordfish*1, Forcing Chain Contradiction*9, Sue de Coq*1, Discontinuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1
655	solved	极端	3138	隐藏唯一数(Hidden Single)*20, Locked Candidates Type 1 (Pointing)*5, 双线风筝(2-String Kite)*1, 隐式矩形(Hidden Rectangle)*2, Discontinuous Nice Loop*3, Almost Locked Set XZ-Rule*1, Finned Swordfish*1, 隐藏数对(Hidden Pair)*1, 空矩形(Empty Rectangle)*1, Finned X-Wing*1, AIC*1, Naked Single*16, Locked Pair*1, Full House*21, 摩天楼(Skyscraper)*1
656	solved	极端	11848	隐藏唯一数(Hidden Single)*15, Locked Pair*1, Locked Candidates Type 1 (Pointing)*7, 空矩形(Empty Rectangle)*3, Discontinuous Nice Loop*5, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XY-Wing*3, Forcing Chain Contradiction*9, Almost Locked Set XZ-Rule*2, Locked Candidates Type 2 (Claiming)*2, Naked Pair*2, Naked Single*22, 双线风筝(2-String Kite)*1, AIC*1, Finned X-Wing*1, XY链(XY-Chain)*4, Naked Triple*1, X-Wing*1, 隐藏数对(Hidden Pair)*2, XYZ-Wing*1, Full House*20
657	stuck	-	8982	Naked Single*1, 隐藏唯一数(Hidden Single)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*13, Locked Candidates Type 1 (Pointing)*3, Almost Locked Set XZ-Rule*3, Forcing Chain Verity*1
658	stuck	-	1184	隐藏唯一数(Hidden Single)*1, Locked Candidates Type 1 (Pointing)*2, 隐藏数对(Hidden Pair)*1, Forcing Chain Verity*2
659	stuck	-	968	隐藏唯一数(Hidden Single)*7, Locked Candidates Type 1 (Pointing)*1, 空矩形(Empty Rectangle)*1, Finned Swordfish*1, Forcing Chain Contradiction*1
660	stuck	-	1750	隐藏唯一数(Hidden Single)*5, Locked Candidates Type 1 (Pointing)*1, Locked Candidates Type 2 (Claiming)*1, AIC*1, 成组 AIC*1, Forcing Chain Contradiction*2
661	stuck	-	1026	隐藏唯一数(Hidden Single)*4, Naked Triple*1, 空矩形(Empty Rectangle)*2, Finned X-Wing*1, Finned Swordfish*1, Almost Locked Set XY-Wing*1
662	solved	极端	9322	隐藏唯一数(Hidden Single)*8, 多宝鱼(Turbot Fish)*1, Multi Colors 1*1, Almost Locked Set XY-Wing*4, Almost Locked Set Chain*2, Finned Franken Swordfish*1, Forcing Chain Contradiction*3, Discontinuous Nice Loop*5, X链(X-Chain)*1, 成组连续环(Grouped Continuous Nice Loop)*1, Almost Locked Set XZ-Rule*2, Sue de Coq*1, 摩天楼(Skyscraper)*1, Naked Triple*2, Locked Candidates Type 1 (Pointing)*3, Locked Pair*1, Finned X-Wing*1, 双线风筝(2-String Kite)*1, Naked Single*24, XYZ-Wing*1, AIC*2, Naked Pair*2, Full House*21, Locked Candidates Type 2 (Claiming)*1, X-Wing*1, 隐藏数对(Hidden Pair)*1, W-Wing*1
663	solved	极端	14272	隐藏唯一数(Hidden Single)*16, Locked Candidates Type 1 (Pointing)*5, Discontinuous Nice Loop*6, 成组不连续环(Grouped Discontinuous Nice Loop)*8, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*14, 双线风筝(2-String Kite)*2, Forcing Chain Verity*1, Naked Single*16, Locked Candidates Type 2 (Claiming)*2, Sue de Coq*1, XY链(XY-Chain)*2, X-Wing*1, W-Wing*2, XY-Wing*1, Full House*21
664	solved	极端	13306	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*7, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XZ-Rule*3, 双线风筝(2-String Kite)*1, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*8, Locked Candidates Type 2 (Claiming)*2, Discontinuous Nice Loop*7, 成组 AIC*2, 隐藏数对(Hidden Pair)*2, 空矩形(Empty Rectangle)*1, AIC*1, 隐式矩形(Hidden Rectangle)*1, Naked Single*22, Locked Pair*1, Naked Triple*1, Finned Swordfish*1, Sue de Coq*1, Continuous Nice Loop*1, XY链(XY-Chain)*5, Full House*20, 摩天楼(Skyscraper)*1, W-Wing*1
665	stuck	-	2972	隐藏唯一数(Hidden Single)*3, Locked Candidates Type 1 (Pointing)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Naked Pair*1, Discontinuous Nice Loop*1, Forcing Chain Contradiction*4, Sashimi Swordfish*1
666	stuck	-	1684	Naked Single*2, 隐藏唯一数(Hidden Single)*4, Locked Candidates Type 1 (Pointing)*2, Finned Swordfish*1, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*2
667	stuck	-	5444	隐藏唯一数(Hidden Single)*5, Naked Single*1, Locked Candidates Type 1 (Pointing)*3, Discontinuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Almost Locked Set Chain*1, Forcing Chain Contradiction*5, Almost Locked Set XZ-Rule*2
668	solved	极端	12784	隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*4, Finned Swordfish*1, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*11, 隐式矩形(Hidden Rectangle)*4, Almost Locked Set XY-Wing*2, Discontinuous Nice Loop*3, Forcing Chain Verity*2, Locked Candidates Type 2 (Claiming)*2, W-Wing*1, XY链(XY-Chain)*1, Naked Pair*1, 双线风筝(2-String Kite)*2, 多宝鱼(Turbot Fish)*1, 摩天楼(Skyscraper)*1, Sue de Coq*2, Naked Single*19, Naked Quadruple*1, Simple Colors Trap*1, Full House*21
669	solved	极端	4828	隐藏唯一数(Hidden Single)*20, Locked Candidates Type 1 (Pointing)*2, Locked Candidates Type 2 (Claiming)*2, W-Wing*1, 摩天楼(Skyscraper)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*4, 隐式矩形(Hidden Rectangle)*1, Forcing Chain Contradiction*1, Almost Locked Set XZ-Rule*3, Almost Locked Set XY-Wing*1, Discontinuous Nice Loop*2, Naked Pair*1, 双线风筝(2-String Kite)*1, Naked Single*16, Full House*21
670	stuck	-	3660	Naked Single*2, 隐藏唯一数(Hidden Single)*3, 空矩形(Empty Rectangle)*1, XY链(XY-Chain)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Contradiction*5, 双线风筝(2-String Kite)*1, Discontinuous Nice Loop*1
671	solved	极端	7390	隐藏唯一数(Hidden Single)*16, Locked Candidates Type 1 (Pointing)*5, 空矩形(Empty Rectangle)*1, Discontinuous Nice Loop*3, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*2, Naked Triple*1, XYZ-Wing*1, Forcing Chain Contradiction*6, Locked Candidates Type 2 (Claiming)*1, Naked Single*19, XY链(XY-Chain)*2, XY-Wing*1, Naked Pair*2, AIC*1, Full House*20, 唯一性测试 1*1, W-Wing*1, 隐式矩形(Hidden Rectangle)*1, 多宝鱼(Turbot Fish)*1
672	stuck	-	5722	隐藏唯一数(Hidden Single)*8, Locked Candidates Type 1 (Pointing)*1, 隐藏数对(Hidden Pair)*2, X-Wing*1, Discontinuous Nice Loop*1, 成组 AIC*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XZ-Rule*2, Forcing Chain Contradiction*5, Multi Colors 1*1, Forcing Chain Verity*1
